
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
346,Malik Sealy,SF,25,LAC,62,48,1601,272,655,.415,21,100,.210,251,555,.452,.431,147,184,.799,76,164,240,116,84,28,113,150,712
347,Rony Seikaly,C,30,GSW,64,60,1813,285,568,.502,2,3,.667,283,565,.501,.504,204,282,.723,166,333,499,71,40,69,180,219,776
348,Brian Shaw,PG,29,ORL,75,1,1679,182,486,.374,41,144,.285,141,342,.412,.417,91,114,.798,58,166,224,336,58,11,173,160,496
349,Lionel Simmons,SF,27,SAC,54,5,810,86,217,.396,19,51,.373,67,166,.404,.440,55,75,.733,41,104,145,83,31,20,51,85,246
350,Dickey Simpkins,PF,23,CHI,60,12,685,77,160,.481,1,1,1.000,76,159,.478,.484,61,97,.629,66,90,156,38,9,8,56,78,216
351,Scott Skiles,PG,31,PHI,10,9,236,20,57,.351,15,34,.441,5,23,.217,.482,8,10,.800,1,15,16,38,7,0,16,21,63
352,Reggie Slater,PF,25,TOT,11,0,72,14,27,.519,0,0,,14,27,.519,.519,3,7,.429,4,11,15,2,2,3,9,11,31
353,Charles Smith,PG,28,MIN,8,0,39,3,10,.300,0,3,.000,3,7,.429,.300,0,2,.000,0,5,5,6,1,0,5,7,6
354,Charles Smith,PF,30,TOT,73,34,1716,244,578,.422,2,15,.133,242,563,.430,.424,119,163,.730,133,229,362,65,50,80,106,224,609
355,Doug Smith,PF,26,BOS,17,2,92,14,39,.359,0,0,,14,39,.359,.359,5,8,.625,12,10,22,4,3,0,11,21,33
356,Joe Smith,PF,20,GSW,82,82,2821,469,1024,.458,10,28,.357,459,996,.461,.463,303,392,.773,300,417,717,79,85,134,138,224,1251
357,Kenny Smith,PG,30,HOU,68,56,1617,201,464,.433,91,238,.382,110,226,.487,.531,87,106,.821,21,75,96,245,47,3,100,116,580
358,Michael Smith,PF,23,SAC,65,0,1384,144,238,.605,1,1,1.000,143,237,.603,.607,68,177,.384,143,246,389,110,47,46,72,166,357
359,Steve Smith,SG,26,ATL,80,80,2856,494,1143,.432,140,423,.331,354,720,.492,.493,318,385,.826,124,202,326,224,68,17,151,207,1446
360,Tony Smith,SG,27,TOT,59,3,938,116,274,.423,38,116,.328,78,158,.494,.493,28,46,.609,30,65,95,154,37,10,66,106,298
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
361,Rik Smits,C,29,IND,63,63,1901,466,894,.521,1,5,.200,465,889,.523,.522,231,293,.788,119,314,433,110,21,45,160,226,1164
362,Eric Snow,PG,22,SEA,43,1,389,42,100,.420,2,10,.200,40,90,.444,.430,29,49,.592,9,34,43,73,28,0,38,53,115
363,Elmore Spencer,C,26,TOT,17,0,58,5,13,.385,0,0,,5,13,.385,.385,4,6,.667,3,10,13,1,0,2,6,12,14
364,Felton Spencer,C,28,UTA,71,70,1267,146,281,.520,0,0,,146,281,.520,.520,104,151,.689,100,206,306,11,20,54,77,240,396
365,Latrell Sprewell,SG,25,GSW,78,78,3064,515,1202,.428,91,282,.323,424,920,.461,.466,352,446,.789,124,256,380,328,127,45,222,150,1473
366,Jerry Stackhouse,SG,21,PHI,72,71,2701,452,1091,.414,93,292,.318,359,799,.449,.457,387,518,.747,90,175,265,278,76,79,252,179,1384
367,John Starks,SG,30,NYK,81,71,2491,375,846,.443,143,396,.361,232,450,.516,.528,131,174,.753,31,206,237,315,103,11,156,226,1024
368,Bryant Stith,SG,25,DEN,82,77,2810,379,911,.416,41,148,.277,338,763,.443,.439,320,379,.844,125,275,400,241,114,16,157,187,1119
369,John Stockton*,PG,33,UTA,82,82,2915,440,818,.538,95,225,.422,345,593,.582,.596,234,282,.830,54,172,226,916,140,15,246,207,1209
370,Damon Stoudamire,PG,22,TOR,70,70,2865,481,1129,.426,133,337,.395,348,792,.439,.485,236,296,.797,59,222,281,653,98,19,267,166,1331
371,Rod Strickland,PG,29,POR,67,63,2526,471,1023,.460,38,111,.342,433,912,.475,.479,276,423,.652,89,208,297,640,97,16,255,135,1256
372,Derek Strong,PF,27,LAL,63,0,746,72,169,.426,1,9,.111,71,160,.444,.429,69,85,.812,60,118,178,32,18,12,20,80,214
373,Bob Sura,SG,22,CLE,79,3,1150,148,360,.411,27,78,.346,121,282,.429,.449,99,141,.702,34,101,135,233,56,21,115,126,422
374,Greg Sutton,PG,28,TOT,48,2,655,85,217,.392,47,117,.402,38,100,.380,.500,35,46,.761,8,42,50,102,25,2,62,92,252
375,Larry Sykes,PF,22,BOS,1,0,2,0,0,,0,0,,0,0,,,0,0,,1,1,2,0,0,0,1,0,0
376,Zan Tabak,C,25,TOR,67,18,1332,225,414,.543,0,1,.000,225,413,.545,.543,64,114,.561,117,203,320,62,24,31,101,204,514
377,Kurt Thomas,PF,23,MIA,74,42,1655,274,547,.501,0,2,.000,274,545,.503,.501,118,178,.663,122,317,439,46,47,36,98,271,666
378,Brooks Thompson,PG,25,ORL,33,0,246,48,103,.466,25,64,.391,23,39,.590,.587,19,27,.704,4,20,24,31,12,0,24,35,140
379,LaSalle Thompson,C,34,PHI,44,11,773,33,83,.398,0,0,,33,83,.398,.398,19,24,.792,62,137,199,26,19,20,37,125,85
380,Bob Thornton,PF,33,WSB,7,0,31,1,6,.167,0,0,,1,6,.167,.167,1,2,.500,6,6,12,0,1,0,1,7,3
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
381,Otis Thorpe,PF,33,DET,82,82,2841,452,853,.530,0,4,.000,452,849,.532,.530,257,362,.710,211,477,688,158,53,39,195,300,1161
382,Sedale Threatt,PG,34,LAL,82,8,1687,241,526,.458,60,169,.355,181,357,.507,.515,54,71,.761,20,75,95,269,68,11,74,178,596
383,Wayman Tisdale,PF,31,PHO,63,6,1152,279,564,.495,0,0,,279,564,.495,.495,114,149,.765,55,159,214,58,15,36,63,188,672
384,Andy Toolson,SF,30,UTA,13,0,53,8,22,.364,3,12,.250,5,10,.500,.432,3,4,.750,0,6,6,1,0,0,2,12,22
385,Keith Tower,C,25,LAC,34,1,305,32,72,.444,0,1,.000,32,71,.451,.444,18,26,.692,22,29,51,5,4,11,16,50,82
386,Gary Trent,PF,21,POR,69,10,1219,220,429,.513,0,9,.000,220,420,.524,.513,78,141,.553,84,154,238,50,25,11,92,116,518
387,Jeff Turner,PF,33,ORL,13,0,192,18,51,.353,9,27,.333,9,24,.375,.441,2,2,1.000,10,18,28,6,2,1,11,33,47
388,Nick Van Exel,PG,24,LAL,74,74,2513,396,950,.417,144,403,.357,252,547,.461,.493,163,204,.799,29,152,181,509,70,10,156,115,1099
389,Logan Vander Velden,SF,24,LAC,15,0,31,3,14,.214,0,5,.000,3,9,.333,.214,3,4,.750,1,5,6,1,0,0,0,4,9
390,David Vaughn,PF,22,ORL,33,0,266,27,80,.338,0,1,.000,27,79,.342,.338,10,18,.556,33,47,80,8,6,15,18,68,64
391,Loy Vaught,PF,27,LAC,80,78,2966,571,1087,.525,7,19,.368,564,1068,.528,.529,149,205,.727,204,604,808,112,87,40,158,241,1298
392,Rasheed Wallace,PF,21,WSB,65,51,1788,275,565,.487,27,82,.329,248,483,.513,.511,78,120,.650,93,210,303,85,42,54,103,206,655
393,Rex Walters,SG,25,TOT,44,8,610,61,148,.412,22,66,.333,39,82,.476,.486,42,52,.808,13,42,55,106,25,4,41,53,186
394,Charlie Ward,PG,25,NYK,62,1,787,87,218,.399,33,99,.333,54,119,.454,.475,37,54,.685,29,73,102,132,54,6,79,98,244
395,Jamie Watson,SF,23,UTA,16,0,217,18,43,.419,3,7,.429,15,36,.417,.453,9,13,.692,5,22,27,24,8,2,17,30,48
396,Clarence Weatherspoon,SF,25,PHI,78,75,3096,491,1015,.484,0,2,.000,491,1013,.485,.484,318,426,.746,237,516,753,158,112,108,179,214,1300
397,Spud Webb,PG,32,TOT,77,21,1462,186,430,.433,47,129,.364,139,301,.462,.487,125,145,.862,26,74,100,294,52,7,110,109,544
398,Chris Webber,PF,22,WSB,15,15,558,150,276,.543,15,34,.441,135,242,.558,.571,41,69,.594,37,77,114,75,27,9,49,51,356
399,Jeff Webster,SF,24,WSB,11,0,58,8,23,.348,2,6,.333,6,17,.353,.391,0,0,,2,5,7,3,4,0,3,7,18
400,Bill Wennington,C,32,CHI,71,20,1065,169,343,.493,1,1,1.000,168,342,.491,.494,37,43,.860,58,116,174,46,21,16,37,171,376
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
401,Robert Werdann,C,25,NJN,13,0,93,16,32,.500,0,0,,16,32,.500,.500,7,13,.538,5,18,23,2,5,3,6,17,39
402,David Wesley,PG,25,BOS,82,53,2104,338,736,.459,116,272,.426,222,464,.478,.538,217,288,.753,68,196,264,390,100,11,159,207,1009
403,Doug West,SG,28,MIN,73,16,1639,175,393,.445,1,13,.077,174,380,.458,.447,114,144,.792,48,113,161,119,30,17,81,228,465
404,Mark West,C,35,DET,47,21,682,61,126,.484,0,0,,61,126,.484,.484,28,45,.622,49,84,133,6,6,37,35,135,150
405,Dwayne Whitfield,PF,23,TOR,8,1,122,13,30,.433,0,0,,13,30,.433,.433,14,22,.636,9,16,25,2,3,2,8,14,40
406,Chris Whitney,PG,24,WSB,21,0,335,45,99,.455,19,44,.432,26,55,.473,.551,41,44,.932,2,31,33,51,18,1,23,46,150
407,Gerald Wilkins,SG,32,VAN,28,14,738,77,205,.376,14,64,.219,63,141,.447,.410,20,23,.870,22,43,65,68,22,2,37,55,188
408,Buck Williams,PF,35,POR,70,10,1672,192,384,.500,2,3,.667,190,381,.499,.503,125,187,.668,159,245,404,42,40,47,90,187,511
409,Eric Williams,SF,23,BOS,64,6,1470,241,546,.441,3,10,.300,238,536,.444,.444,200,298,.671,92,125,217,70,56,11,88,147,685
410,Herb Williams,PF-C,37,TOT,44,2,571,62,152,.408,1,4,.250,61,148,.412,.411,13,20,.650,15,75,90,27,14,33,22,79,138
411,Hot Rod Williams,C,33,PHO,62,58,1652,180,397,.453,0,1,.000,180,396,.455,.453,95,130,.731,129,243,372,62,46,90,62,170,455
412,Jayson Williams,PF,27,NJN,80,6,1858,279,660,.423,2,7,.286,277,653,.424,.424,161,272,.592,342,461,803,47,35,57,106,238,721
413,Lorenzo Williams,C,26,DAL,65,61,1806,87,214,.407,0,1,.000,87,213,.408,.407,24,70,.343,234,287,521,85,48,122,78,226,198
414,Micheal Williams,PG,29,MIN,9,7,189,13,40,.325,1,3,.333,12,37,.324,.338,28,33,.848,3,20,23,31,5,3,23,37,55
415,Monty Williams,SF,24,TOT,31,0,184,27,68,.397,0,1,.000,27,67,.403,.397,14,20,.700,20,20,40,8,6,2,18,26,68
416,Reggie Williams,SF,31,DEN,52,5,817,94,254,.370,20,89,.225,74,165,.448,.409,33,39,.846,25,97,122,74,34,21,51,137,241
417,Scott Williams,PF,27,PHI,13,1,193,15,29,.517,0,2,.000,15,27,.556,.517,10,12,.833,13,33,46,5,6,7,8,27,40
418,Walt Williams,SF,25,TOT,73,73,2169,359,808,.444,114,293,.389,245,515,.476,.515,163,232,.703,99,220,319,230,85,58,151,238,995
419,Corliss Williamson,SF,22,SAC,53,3,609,125,268,.466,0,3,.000,125,265,.472,.466,47,84,.560,56,58,114,23,11,9,76,115,297
420,Kevin Willis,PF,33,TOT,75,60,2135,325,712,.456,1,9,.111,324,703,.461,.457,143,202,.708,208,430,638,53,32,41,161,253,794
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
421,Trevor Wilson,PF,27,PHI,6,0,79,10,20,.500,0,0,,10,20,.500,.500,3,4,.750,7,7,14,4,3,0,1,9,23
422,David Wingate,SG,32,SEA,60,3,695,88,212,.415,15,34,.441,73,178,.410,.450,32,41,.780,17,39,56,58,20,4,42,66,223
423,Dontonio Wingfield,SF,21,POR,44,2,487,60,157,.382,19,63,.302,41,94,.436,.443,26,34,.765,45,59,104,28,20,6,31,73,165
424,Joe Wolf,PF,31,TOT,64,8,1065,135,263,.513,0,6,.000,135,257,.525,.513,21,29,.724,49,138,187,63,15,5,42,163,291
425,David Wood,PF,31,TOT,62,0,772,75,174,.431,20,62,.323,55,112,.491,.489,38,50,.760,51,103,154,34,19,10,24,150,208
426,Randy Woods,PG,25,DEN,8,0,72,6,22,.273,5,21,.238,1,1,1.000,.386,2,2,1.000,3,3,6,12,6,1,5,13,19
427,Haywoode Workman,PG,30,IND,77,4,1164,101,259,.390,23,71,.324,78,188,.415,.434,54,73,.740,27,97,124,213,65,4,93,152,279
428,Sharone Wright,C,23,TOT,57,38,1434,248,512,.484,1,3,.333,247,509,.485,.485,167,259,.645,148,208,356,38,30,49,109,163,664
429,George Zidek,C,22,CHH,71,21,888,105,248,.423,0,0,,105,248,.423,.423,71,93,.763,69,114,183,16,9,7,38,170,281
