Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
185,Nene Hilario,PF,25,DEN,16,1,266,29,71,.408,0,1,.000,29,70,.414,.408,27,49,.551,30,57,87,15,9,14,21,46,85
186,Grant Hill,SF,35,PHO,70,68,2222,358,712,.503,33,104,.317,325,608,.535,.526,170,196,.867,74,279,353,203,65,56,96,153,919
187,Kirk Hinrich,PG,27,CHI,75,72,2380,330,797,.414,84,240,.350,246,557,.442,.467,118,142,.831,28,216,244,452,87,19,157,224,862
188,Ryan Hollins,PF,23,CHA,60,1,532,46,94,.489,0,0,0,46,94,.489,.489,55,82,.671,53,54,107,14,10,30,25,96,147
189,Al Horford,C,21,ATL,81,77,2540,333,668,.499,0,5,.000,333,663,.502,.499,155,212,.731,248,537,785,124,60,76,137,267,821
190,Robert Horry,PF,37,SAS,45,5,583,38,119,.319,18,70,.257,20,49,.408,.395,18,28,.643,35,74,109,47,21,19,22,55,112
191,Eddie House,PG,29,BOS,78,2,1480,217,531,.409,117,298,.393,100,233,.429,.519,33,36,.917,19,148,167,152,59,10,76,114,584
192,Dwight Howard,C,22,ORL,82,82,3088,583,974,.599,0,4,.000,583,970,.601,.599,529,897,.590,279,882,1161,110,74,176,263,274,1695
193,Josh Howard,SF,27,DAL,76,76,2757,567,1247,.455,67,210,.319,500,1037,.482,.482,312,384,.813,120,412,532,164,59,32,114,202,1513
194,Juwan Howard,PF,34,DAL,50,0,353,23,64,.359,0,0,0,23,64,.359,.359,11,14,.786,21,60,81,17,5,2,17,62,57
195,Troy Hudson,PG,31,GSW,9,0,93,9,31,.290,4,12,.333,5,19,.263,.355,6,6,1.000,0,7,7,9,3,0,7,4,28
196,Larry Hughes,PG-SG,29,TOT,68,57,2020,305,801,.381,67,194,.345,238,607,.392,.423,150,188,.798,39,191,230,181,99,17,116,139,827
197,Kris Humphries,PF,22,TOR,70,0,925,161,333,.483,0,2,.000,161,331,.486,.483,75,124,.605,90,169,259,28,25,28,47,107,397
198,Lindsey Hunter,PG,37,DET,24,0,215,22,64,.344,7,26,.269,15,38,.395,.398,7,9,.778,4,9,13,33,13,2,13,30,58
199,Steven Hunter,C,26,DEN,19,2,120,15,28,.536,0,0,0,15,28,.536,.536,9,20,.450,10,19,29,0,0,6,7,20,39
200,Andre Iguodala,SF,24,PHI,82,82,3242,582,1277,.456,101,307,.329,481,970,.496,.495,365,506,.721,85,361,446,391,171,49,214,187,1630
201,Zydrunas Ilgauskas,C,32,CLE,73,73,2222,417,879,.474,0,1,.000,417,878,.475,.474,195,243,.802,263,419,682,104,34,120,135,247,1029
202,Didier Ilunga-Mbenga,C,27,TOT,42,0,326,39,84,.464,0,0,0,39,84,.464,.464,5,12,.417,28,44,72,10,7,26,12,70,83
203,Allen Iverson,SG,32,DEN,82,82,3424,712,1556,.458,95,275,.345,617,1281,.482,.488,645,797,.809,47,196,243,586,160,12,245,109,2164
204,Royal Ivey,PG,26,MIL,75,20,1437,149,378,.394,35,107,.327,114,271,.421,.440,85,117,.726,38,80,118,160,45,7,75,166,418
205,Jarrett Jack,SG,24,POR,82,16,2229,267,620,.431,65,190,.342,202,430,.470,.483,215,248,.867,31,203,234,313,61,1,178,129,814
206,Bobby Jackson,SG-PG,34,TOT,72,5,1389,204,506,.403,81,226,.358,123,280,.439,.483,64,81,.790,33,148,181,139,45,5,59,96,553
207,Luke Jackson,SF,26,MIA,14,1,228,26,80,.325,11,30,.367,15,50,.300,.394,16,23,.696,7,26,33,17,8,0,9,22,79
208,Stephen Jackson,SF,29,GSW,73,73,2855,488,1204,.405,182,501,.363,306,703,.435,.481,308,370,.832,67,251,318,300,92,29,197,171,1466
209,Casey Jacobsen,SG,26,MEM,53,0,547,39,115,.339,16,72,.222,23,43,.535,.409,13,17,.765,12,53,65,20,5,1,16,34,107
210,Jerome James,C,32,NYK,2,0,5,1,1,1.000,0,0,0,1,1,1.000,1.000,2,2,1.000,0,3,3,0,0,0,0,0,4
211,LeBron James,SF,23,CLE,75,74,3027,794,1642,.484,113,359,.315,681,1283,.531,.518,549,771,.712,133,459,592,539,138,81,255,165,2250
212,Mike James,PG,32,TOT,54,1,720,101,290,.348,31,97,.320,70,193,.363,.402,39,48,.813,14,55,69,60,21,2,36,56,272
213,Antawn Jamison,PF,31,WAS,79,79,3061,618,1417,.436,120,354,.339,498,1063,.468,.478,333,438,.760,215,591,806,120,106,34,113,195,1689
214,Marko Jaric,SG,29,MIN,75,56,2189,227,528,.430,46,127,.362,181,401,.451,.473,121,163,.742,38,184,222,311,97,32,128,180,621
215,Al Jefferson,C,23,MIN,82,82,2919,721,1441,.500,0,5,.000,721,1436,.502,.500,284,394,.721,308,603,911,117,74,119,167,222,1726
216,Richard Jefferson,SF,27,NJN,82,82,3200,619,1328,.466,77,213,.362,542,1115,.486,.495,542,679,.798,93,249,342,252,76,21,199,225,1857
217,Jared Jeffries,SF,26,NYK,73,19,1325,108,270,.400,4,25,.160,104,245,.424,.407,49,93,.527,118,125,243,66,36,23,64,132,269
218,Yi Jianlian,PF,20,MIL,66,49,1647,219,520,.421,6,21,.286,213,499,.427,.427,122,145,.841,106,238,344,55,36,56,90,153,566
219,Alexander Johnson,PF,24,MIA,43,6,549,61,125,.488,0,0,0,61,125,.488,.488,57,83,.687,32,62,94,13,13,10,42,80,179
220,Amir Johnson,PF,20,DET,62,0,764,92,165,.558,0,0,0,92,165,.558,.558,37,55,.673,87,148,235,29,24,82,39,141,221
221,Anthony Johnson,PG,33,TOT,69,52,1531,155,355,.437,42,93,.452,113,262,.431,.496,35,43,.814,22,115,137,262,52,9,84,115,387
222,DerMarr Johnson,SF,27,SAS,5,0,28,7,14,.500,3,9,.333,4,5,.800,.607,0,2,.000,0,1,1,1,1,0,0,4,17
223,Joe Johnson,SG,26,ATL,82,82,3343,647,1497,.432,169,444,.381,478,1053,.454,.489,316,379,.834,83,284,367,474,84,18,223,168,1779
224,Linton Johnson,PF,27,TOT,8,0,63,9,19,.474,1,3,.333,8,16,.500,.500,2,2,1.000,5,9,14,4,0,1,5,11,21
225,Bobby Jones,C-SF,24,TOT,47,2,531,60,140,.429,18,53,.340,42,87,.483,.493,40,51,.784,29,63,92,28,15,3,28,85,178
226,Dahntay Jones,SG,27,SAC,25,0,206,23,53,.434,1,6,.167,22,47,.468,.443,34,51,.667,7,28,35,12,8,6,10,28,81
227,Damon Jones,SG,31,CLE,67,3,1336,151,363,.416,115,276,.417,36,87,.414,.574,20,28,.714,5,67,72,126,19,1,36,66,437
228,Dwayne Jones,PF,24,CLE,56,0,472,25,47,.532,0,1,.000,25,46,.543,.532,28,58,.483,69,71,140,10,10,25,17,88,78
229,Eddie Jones,SG,36,DAL,47,33,922,66,180,.367,34,116,.293,32,64,.500,.461,10,14,.714,18,114,132,69,26,8,29,72,176
230,Fred Jones,SG,28,NYK,70,26,1757,182,432,.421,74,192,.385,108,240,.450,.507,94,126,.746,30,140,170,166,48,18,78,140,532
231,James Jones,SF,27,POR,58,3,1276,143,327,.437,91,205,.444,52,122,.426,.576,86,98,.878,43,118,161,34,24,15,28,96,463
232,Solomon Jones,PF,23,ATL,35,0,145,12,30,.400,0,2,.000,12,28,.429,.400,11,20,.550,19,23,42,0,3,5,11,28,35
233,Chris Kaman,C,25,LAC,56,55,2083,338,700,.483,0,4,.000,338,696,.486,.483,202,265,.762,173,538,711,107,33,155,164,179,878
234,Jason Kapono,SF,26,TOR,81,7,1530,243,498,.488,57,118,.483,186,380,.489,.545,37,43,.860,31,89,120,65,34,2,58,131,580
235,Coby Karl,SG,24,LAL,17,0,71,9,26,.346,4,13,.308,5,13,.385,.423,8,10,.800,3,11,14,9,4,2,5,4,30
236,Viktor Khryapa,PF,25,CHI,9,0,105,12,31,.387,0,1,.000,12,30,.400,.387,8,14,.571,6,14,20,8,6,0,6,11,32
237,Jason Kidd,PG,34,TOT,80,80,2906,305,793,.385,119,312,.381,186,481,.387,.460,135,165,.818,94,506,600,806,136,26,266,165,864
238,Tarence Kinsey,SG,23,MEM,11,0,96,16,38,.421,3,7,.429,13,31,.419,.461,5,6,.833,3,9,12,2,3,0,3,11,40
239,Andrei Kirilenko,SF,26,UTA,72,72,2217,275,544,.506,44,116,.379,231,428,.540,.546,198,257,.770,121,218,339,285,86,109,140,165,792
240,Linas Kleiza,SF,23,DEN,79,13,1889,311,659,.472,94,277,.339,217,382,.568,.543,164,213,.770,92,241,333,95,44,19,89,181,880
241,Brevin Knight,PG,32,LAC,74,39,1674,138,342,.404,0,6,.000,138,336,.411,.404,62,71,.873,15,127,142,328,100,11,71,160,338
242,Kyle Korver,SG-PF,26,TOT,75,0,1732,255,575,.443,111,296,.375,144,279,.516,.540,119,130,.915,21,151,172,101,42,29,75,192,740
243,Nenad Krstic,C,24,NJN,45,38,812,123,300,.410,0,2,.000,123,298,.413,.410,52,69,.754,35,165,200,27,9,17,41,111,298
244,Raef LaFrentz,C,31,POR,39,0,291,27,61,.443,0,4,.000,27,57,.474,.443,11,19,.579,28,39,67,6,12,17,10,59,65
245,Carl Landry,PF,24,HOU,42,0,711,135,219,.616,0,1,.000,135,218,.619,.616,72,109,.661,96,111,207,21,17,7,26,98,342
246,Keith Langford,SG,24,SAS,2,0,10,1,4,.250,0,0,0,1,4,.250,.250,0,0,0,0,2,2,0,0,0,0,1,2
247,Stephane Lasme,PF-SF,25,TOT,16,4,303,32,71,.451,0,0,0,32,71,.451,.451,19,32,.594,26,27,53,3,13,22,15,35,83
248,Acie Law,PG,23,ATL,56,6,865,95,237,.401,7,34,.206,88,203,.433,.416,38,48,.792,12,45,57,113,29,0,56,73,235
249,David Lee,PF,24,NYK,81,29,2356,341,618,.552,0,2,.000,341,616,.554,.552,194,237,.819,242,482,724,95,55,29,97,210,876
250,Rashard Lewis,PF,28,ORL,81,81,3076,516,1135,.455,226,553,.409,290,582,.498,.554,218,260,.838,97,340,437,196,99,38,140,214,1476
251,Kyle Lowry,PG,21,MEM,82,9,2089,256,592,.432,36,140,.257,220,452,.487,.463,243,348,.698,41,209,250,296,92,22,127,185,791
252,Tyronn Lue,PG,30,TOT,50,3,736,113,253,.447,39,86,.453,74,167,.443,.524,25,32,.781,9,45,54,74,11,1,27,66,290
253,Mark Madsen,PF,32,MIN,20,6,151,3,19,.158,0,0,0,3,19,.158,.158,3,12,.250,18,20,38,4,3,2,9,25,9
254,Corey Maggette,SF,28,LAC,70,65,2502,458,1000,.458,78,203,.384,380,797,.477,.497,553,681,.812,78,316,394,189,71,7,195,210,1547
255,Jamaal Magloire,C,29,TOT,31,2,286,18,55,.327,0,0,0,18,55,.327,.327,20,44,.455,19,70,89,7,1,10,30,50,56
256,Ian Mahinmi,C,21,SAS,6,0,23,6,12,.500,0,0,0,6,12,.500,.500,9,9,1.000,0,5,5,1,0,4,2,4,21
257,Stephon Marbury,PG,30,NYK,24,19,805,111,265,.419,28,74,.378,83,191,.435,.472,83,116,.716,17,42,59,113,21,2,48,57,333
258,Shawn Marion,PF,29,TOT,63,62,2315,400,787,.508,66,198,.333,334,589,.567,.550,106,150,.707,136,507,643,138,125,85,86,150,972
259,Sean Marks,C,32,PHO,19,0,130,23,43,.535,1,4,.250,22,39,.564,.547,12,19,.632,9,27,36,4,3,10,8,23,59
260,Donyell Marshall,PF,34,TOT,26,1,340,32,98,.327,15,53,.283,17,45,.378,.403,19,22,.864,24,52,76,10,6,16,15,31,98
261,Darrick Martin,PG,36,TOR,17,0,141,10,43,.233,2,16,.125,8,27,.296,.256,5,6,.833,3,4,7,21,6,0,1,12,27
262,Kenyon Martin,PF,30,DEN,71,71,2159,376,699,.538,2,11,.182,374,688,.544,.539,123,212,.580,105,356,461,90,88,85,91,235,877
263,Kevin Martin,SG,24,SAC,61,57,2216,417,914,.456,107,266,.402,310,648,.478,.515,502,578,.869,48,225,273,129,62,5,131,150,1443
264,Desmond Mason,SF,30,MIL,59,56,1702,230,477,.482,0,0,0,230,477,.482,.482,114,173,.659,75,181,256,121,40,30,83,106,574
265,Roger Mason,PG,27,WAS,80,9,1708,266,600,.443,130,327,.398,136,273,.498,.552,62,71,.873,17,113,130,134,40,18,69,140,724
266,Jason Maxiell,C,24,DET,82,7,1768,240,446,.538,0,1,.000,240,445,.539,.538,171,270,.633,177,256,433,46,21,94,71,183,651
267,Rashad McCants,SG,23,MIN,75,24,2020,428,944,.453,142,349,.407,286,595,.481,.529,116,155,.748,50,156,206,162,66,18,172,234,1114
268,Jelani McCoy,C,30,DEN,6,1,33,1,1,1.000,0,0,0,1,1,1.000,1.000,1,2,.500,1,6,7,0,0,5,4,7,3
269,Antonio McDyess,PF,33,DET,78,78,2285,293,600,.488,0,2,.000,293,598,.490,.488,97,156,.622,204,462,666,89,61,53,75,246,683
270,Tracy McGrady,SG,28,HOU,66,62,2440,548,1307,.419,86,295,.292,462,1012,.457,.452,245,358,.684,42,297,339,387,68,30,160,91,1427
271,Dominic McGuire,SG,22,WAS,70,1,695,39,103,.379,1,6,.167,38,97,.392,.383,14,32,.438,53,86,139,40,20,26,40,76,93
272,Jeff McInnis,PG,33,CHA,54,26,1410,108,249,.434,3,19,.158,105,230,.457,.440,23,30,.767,16,80,96,220,23,3,76,120,242
273,Josh McRoberts,PF,20,POR,8,0,28,6,10,.600,0,1,.000,6,9,.667,.600,0,0,0,2,8,10,2,1,0,2,1,12
274,Chris Mihm,C,28,LAL,23,5,278,32,95,.337,0,0,0,32,95,.337,.337,18,27,.667,28,49,77,13,4,14,17,42,82
275,C.J. Miles,SG,20,UTA,60,13,689,113,236,.479,30,77,.390,83,159,.522,.542,41,52,.788,16,62,78,53,32,8,27,98,297
276,Darko Milicic,C,22,MEM,70,64,1663,219,500,.438,0,1,.000,219,499,.439,.438,67,121,.554,127,297,424,58,32,114,101,185,505
277,Andre Miller,PG,31,PHI,82,82,3016,569,1156,.492,3,34,.088,566,1122,.504,.494,257,333,.772,95,229,324,565,105,6,206,181,1398
278,Brad Miller,C,31,SAC,72,72,2513,337,728,.463,28,90,.311,309,638,.484,.482,262,309,.848,167,514,681,264,69,74,164,247,964
279,Mike Miller,SG,27,MEM,70,70,2474,414,824,.502,155,359,.432,259,465,.557,.596,164,212,.774,51,416,467,240,35,16,182,145,1147
280,Paul Millsap,PF,22,UTA,82,2,1702,253,502,.504,0,4,.000,253,498,.508,.504,155,229,.677,167,293,460,81,72,73,87,269,661
281,Yao Ming,C,27,HOU,55,55,2044,432,852,.507,0,2,.000,432,850,.508,.507,345,406,.850,172,422,594,129,25,111,183,171,1209
282,Cuttino Mobley,SG,32,LAC,77,38,2702,377,870,.433,67,192,.349,310,678,.457,.472,163,199,.819,50,225,275,202,78,34,123,152,984
283,Nazr Mohammed,C,30,TOT,82,29,1650,272,528,.515,0,1,.000,272,527,.516,.515,95,163,.583,194,300,494,72,45,60,101,230,639
284,Jamario Moon,SF,27,TOR,78,75,2166,279,575,.485,40,122,.328,239,453,.528,.520,63,85,.741,92,392,484,90,80,108,51,152,661
285,Mikki Moore,PF,32,SAC,82,79,2385,282,489,.577,0,2,.000,282,487,.579,.577,134,182,.736,160,334,494,84,35,46,110,310,698
286,Randolph Morris,C,22,NYK,18,2,181,21,58,.362,0,0,0,21,58,.362,.362,14,29,.483,12,25,37,2,4,2,9,37,56
287,Alonzo Mourning*,C,37,MIA,25,0,389,52,95,.547,0,0,0,52,95,.547,.547,45,76,.592,34,59,93,7,4,42,25,56,149
288,Troy Murphy,PF,27,IND,75,61,2106,315,693,.455,94,236,.398,221,457,.484,.522,192,241,.797,108,435,543,165,49,32,96,217,916
289,Ronald Murray,PG,28,TOT,42,19,874,154,367,.420,20,63,.317,134,304,.441,.447,68,98,.694,23,60,83,144,38,4,84,50,396
290,Dikembe Mutombo*,C,41,HOU,39,25,619,43,80,.538,0,0,0,43,80,.538,.538,32,45,.711,68,131,199,5,11,48,17,55,118
291,Bostjan Nachbar,PF,27,NJN,75,1,1660,245,609,.402,94,262,.359,151,347,.435,.479,154,196,.786,56,204,260,88,44,21,85,182,738
292,Eduardo Najera,PF,31,DEN,78,3,1664,174,368,.473,53,147,.361,121,221,.548,.545,63,89,.708,113,224,337,95,69,40,59,199,464
293,Steve Nash,PG,33,PHO,81,81,2780,485,962,.504,179,381,.470,306,581,.527,.597,222,245,.906,28,254,282,898,53,5,295,113,1371
294,Juan Carlos Navarro,SG,27,MEM,82,30,2117,308,766,.402,156,432,.361,152,334,.455,.504,124,146,.849,34,176,210,177,48,1,134,94,896
295,Jameer Nelson,PG,25,ORL,69,62,1961,283,603,.469,64,154,.416,219,449,.488,.522,125,151,.828,28,215,243,383,63,4,141,167,755
296,Rasho Nesterovic,C,31,TOR,71,39,1486,257,467,.550,1,3,.333,256,464,.552,.551,37,49,.755,130,212,342,82,20,52,60,132,552
297,Ira Newble,SG-SF,33,TOT,49,13,698,76,174,.437,16,49,.327,60,125,.480,.483,20,26,.769,47,78,125,18,28,8,34,69,188
298,Demetris Nichols,SF,23,TOT,14,0,44,6,23,.261,3,13,.231,3,10,.300,.326,0,0,0,0,5,5,1,0,3,4,4,15
299,Joakim Noah,C,22,CHI,74,31,1534,177,367,.482,0,1,.000,177,366,.484,.482,134,194,.691,174,242,416,84,68,64,89,173,488
300,Andres Nocioni,SF,28,CHI,82,27,2021,379,877,.432,126,346,.364,253,531,.476,.504,196,243,.807,48,294,342,95,25,43,133,245,1080
301,Steve Novak,SF,24,HOU,35,0,264,49,102,.480,34,71,.479,15,31,.484,.647,3,4,.750,4,31,35,6,2,3,4,17,135
302,Dirk Nowitzki,PF,29,DAL,77,77,2769,630,1314,.479,79,220,.359,551,1094,.504,.510,478,544,.879,95,564,659,266,51,71,160,198,1817
303,Patrick O'Bryant,C,21,GSW,24,0,99,16,29,.552,0,0,0,16,29,.552,.552,3,5,.600,10,19,29,4,4,9,7,27,35
304,Jermaine O'Neal,C,29,IND,42,34,1206,225,512,.439,0,5,.000,225,507,.444,.439,121,163,.742,82,201,283,93,20,87,106,129,571
305,Shaquille O'Neal,C,35,TOT,61,61,1748,331,558,.593,0,0,0,331,558,.593,.593,170,338,.503,166,388,554,93,32,88,181,228,832
306,Fabricio Oberto,PF,32,SAS,82,64,1644,180,296,.608,0,1,.000,180,295,.610,.608,37,61,.607,153,277,430,95,37,20,51,203,397
307,Lamar Odom,PF,28,LAL,77,77,2921,417,795,.525,31,113,.274,386,682,.566,.544,229,328,.698,197,622,819,273,75,72,156,222,1094
308,Emeka Okafor,C,25,CHA,82,82,2718,460,860,.535,0,0,0,460,860,.535,.535,213,374,.570,255,621,876,70,62,138,164,241,1133
309,Mehmet Okur,C,28,UTA,72,72,2390,374,841,.445,114,294,.388,260,547,.475,.512,185,230,.804,132,424,556,145,55,29,104,236,1047
310,Kevin Ollie,SG,35,PHI,40,0,300,29,69,.420,0,1,.000,29,68,.426,.420,12,15,.800,4,15,19,38,10,0,5,28,70
311,Bo Outlaw,PF,36,ORL,2,0,7,2,3,.667,0,0,0,2,3,.667,.667,0,0,0,0,0,0,0,0,0,1,1,4
312,Travis Outlaw,PF,23,POR,82,6,2186,417,964,.433,40,101,.396,377,863,.437,.453,218,294,.741,96,280,376,106,59,63,107,173,1092
313,Andre Owens,PG,27,IND,31,7,392,40,107,.374,18,40,.450,22,67,.328,.458,25,34,.735,13,34,47,47,13,3,24,37,123
314,Zaza Pachulia,C,23,ATL,62,5,944,107,245,.437,0,3,.000,107,242,.442,.437,108,153,.706,89,159,248,36,24,13,69,140,322
315,Jannero Pargo,SG,28,NOH,80,5,1497,254,652,.390,65,186,.349,189,466,.406,.439,71,81,.877,26,104,130,192,50,5,93,123,644
316,Anthony Parker,SG,32,TOR,82,82,2634,395,829,.476,133,304,.438,262,525,.499,.557,102,125,.816,50,284,334,183,79,17,87,157,1025
317,Smush Parker,PG,26,TOT,28,2,592,64,184,.348,18,78,.231,46,106,.434,.397,19,28,.679,4,47,51,84,24,6,44,60,165
318,Tony Parker,PG,25,SAS,69,68,2312,515,1043,.494,17,66,.258,498,977,.510,.502,248,347,.715,30,191,221,411,55,8,164,93,1295
319,Ruben Patterson,SF,32,LAC,20,5,327,39,86,.453,0,2,.000,39,84,.464,.453,24,43,.558,24,40,64,17,21,7,27,37,102
320,Chris Paul,PG,22,NOH,80,80,3006,630,1291,.488,92,249,.369,538,1042,.516,.524,332,390,.851,62,259,321,925,217,4,201,185,1684
321,Sasha Pavlovic,SG,24,CLE,51,45,1188,146,403,.362,34,114,.298,112,289,.388,.404,53,77,.688,35,93,128,82,29,6,55,117,379
322,Oleksiy Pecherov,C,22,WAS,35,0,320,44,125,.352,17,60,.283,27,65,.415,.420,20,31,.645,21,45,66,7,6,5,17,30,125
323,Kendrick Perkins,C,23,BOS,78,78,1912,214,348,.615,0,1,.000,214,347,.617,.615,114,183,.623,145,329,474,84,31,114,125,242,542
324,Kosta Perovic,C,22,GSW,7,0,38,3,10,.300,0,0,0,3,10,.300,.300,4,6,.667,6,7,13,1,0,2,1,6,10
325,Morris Peterson,SG,30,NOH,76,76,1796,215,516,.417,113,287,.394,102,229,.445,.526,65,85,.765,36,170,206,67,47,7,41,125,608
326,Johan Petro,C,22,SEA,72,28,1310,184,439,.419,0,1,.000,184,438,.420,.419,64,87,.736,98,272,370,32,35,42,73,173,432
327,Eric Piatkowski,SF,37,PHO,16,0,113,12,33,.364,11,26,.423,1,7,.143,.530,4,4,1.000,1,11,12,10,0,1,6,11,39
328,Paul Pierce,SF,30,BOS,80,80,2874,509,1098,.464,143,365,.392,366,733,.499,.529,409,485,.843,53,358,411,363,101,36,221,200,1570
329,Mickael Pietrus,SF,25,GSW,66,16,1316,170,387,.439,66,183,.361,104,204,.510,.525,66,98,.673,67,175,242,49,66,43,48,200,472
330,Scot Pollard,C,32,BOS,22,0,173,12,23,.522,0,0,0,12,23,.522,.522,15,22,.682,14,23,37,3,3,6,5,43,39
331,James Posey,PF,31,BOS,74,2,1821,173,414,.418,106,279,.380,67,135,.496,.546,93,115,.809,30,292,322,114,72,19,65,182,545
332,Leon Powe,C,24,BOS,56,5,809,154,269,.572,0,1,.000,154,268,.575,.572,137,193,.710,95,132,227,15,15,16,43,127,445
333,Josh Powell,C,25,LAC,64,25,1228,145,315,.460,0,3,.000,145,312,.465,.460,63,87,.724,115,216,331,47,14,23,65,130,353
334,Kasib Powell,SF,26,MIA,11,4,304,35,95,.368,8,33,.242,27,62,.435,.411,6,9,.667,8,36,44,18,9,2,5,18,84
335,Ronnie Price,PG,24,UTA,61,3,588,88,204,.431,26,75,.347,62,129,.481,.495,26,38,.684,8,38,46,78,32,3,30,83,228
336,Tayshaun Prince,SF,27,DET,82,82,2694,421,940,.448,53,146,.363,368,794,.463,.476,185,241,.768,109,289,398,268,42,33,91,90,1080
337,Gabe Pruitt,PG,21,BOS,15,0,95,14,39,.359,3,12,.250,11,27,.407,.397,1,2,.500,1,7,8,13,5,0,5,10,32
338,Joel Przybilla,C,28,POR,77,67,1819,144,250,.576,0,1,.000,144,249,.578,.576,83,122,.680,195,454,649,27,13,93,95,234,371
339,Chris Quinn,PG,24,MIA,60,25,1340,158,373,.424,64,159,.403,94,214,.439,.509,85,98,.867,11,107,118,178,46,4,55,90,465
340,Vladimir Radmanovic,SF,27,LAL,65,41,1483,198,437,.453,95,234,.406,103,203,.507,.562,52,65,.800,56,159,215,123,46,12,73,147,543
341,Shavlik Randolph,PF,24,PHI,9,0,27,4,14,.286,0,0,0,4,14,.286,.286,0,0,0,9,2,11,3,1,3,2,5,8
342,Zach Randolph,C,26,NYK,69,68,2244,486,1058,.459,22,80,.275,464,978,.474,.470,223,289,.772,184,526,710,140,59,16,186,194,1217
343,Theo Ratliff,C-PF,34,TOT,26,9,437,41,85,.482,0,1,.000,41,84,.488,.482,29,43,.674,32,57,89,14,7,37,21,59,111
344,Michael Redd,SG,28,MIL,72,71,2702,550,1243,.442,130,359,.362,420,884,.475,.495,402,490,.820,85,224,309,247,65,13,181,120,1632
345,J.J. Redick,SG,23,ORL,34,0,276,48,108,.444,17,43,.395,31,65,.477,.523,27,34,.794,1,22,23,16,4,0,15,29,140
346,Chris Richard,C,23,MIN,52,3,556,41,87,.471,0,0,0,41,87,.471,.471,16,27,.593,52,83,135,18,10,12,24,83,98
347,Jason Richardson,SF,27,CHA,82,82,3149,648,1468,.441,243,599,.406,405,869,.466,.524,249,331,.752,80,361,441,258,116,57,166,241,1788
348,Jeremy Richardson,SG-SF,23,TOT,27,1,132,16,44,.364,7,19,.368,9,25,.360,.443,2,2,1.000,1,8,9,2,3,0,6,13,41
349,Quentin Richardson,SF,27,NYK,65,65,1841,199,555,.359,69,214,.322,130,341,.381,.421,60,88,.682,56,259,315,116,44,15,69,153,527
350,Luke Ridnour,PG,26,SEA,61,5,1223,147,368,.399,21,71,.296,126,297,.424,.428,78,91,.857,13,81,94,241,37,14,80,120,393
351,Nate Robinson,PG,23,NYK,72,17,1883,331,782,.423,97,292,.332,234,490,.478,.485,154,196,.786,51,171,222,212,60,1,103,186,913
352,Sergio Rodriguez,PG,21,POR,72,0,628,69,196,.352,17,58,.293,52,138,.377,.395,25,38,.658,13,45,58,123,24,0,53,57,180
353,Rajon Rondo,PG,21,BOS,77,77,2306,351,713,.492,5,19,.263,346,694,.499,.496,107,175,.611,78,244,322,393,129,13,147,187,814
354,Malik Rose,PF,33,NYK,49,3,494,66,180,.367,2,7,.286,64,173,.370,.372,37,51,.725,31,72,103,28,16,7,40,80,171
355,Quinton Ross,SG,26,LAC,76,44,1505,131,335,.391,9,21,.429,122,314,.389,.404,40,60,.667,54,118,172,88,43,33,29,132,311
356,Brandon Roy,SG,23,POR,74,74,2792,531,1170,.454,73,215,.340,458,955,.480,.485,281,373,.753,81,267,348,430,79,16,136,147,1416
357,Michael Ruffin,C,31,MIL,46,2,632,33,62,.532,0,0,0,33,62,.532,.532,25,63,.397,90,96,186,24,31,19,19,93,91
358,Kareem Rush,SG,27,IND,71,15,1504,228,569,.401,102,262,.389,126,307,.410,.490,30,42,.714,19,149,168,89,42,19,62,108,588
359,John Salmons,SG,28,SAC,81,41,2517,381,799,.477,39,120,.325,342,679,.504,.501,214,260,.823,76,273,349,208,93,31,170,171,1015
360,Cheikh Samb,C,23,DET,4,0,31,3,4,.750,0,0,0,3,4,.750,.750,1,2,.500,3,4,7,0,1,2,1,8,7
361,Brian Scalabrine,PF,29,BOS,48,9,512,29,94,.309,15,46,.326,14,48,.292,.388,15,20,.750,22,57,79,40,9,8,26,63,88
362,Luis Scola,PF,27,HOU,82,39,2024,345,670,.515,0,3,.000,345,667,.517,.515,157,235,.668,174,351,525,106,60,19,105,235,847
363,Thabo Sefolosha,SG,23,CHI,69,22,1436,180,421,.428,29,88,.330,151,333,.453,.462,75,104,.721,50,205,255,129,61,30,93,128,464
364,Mouhamed Sene,C,21,SEA,13,0,62,11,24,.458,0,0,0,11,24,.458,.458,8,17,.471,7,9,16,1,0,7,0,9,30
365,Ramon Sessions,PG,21,MIL,17,7,450,51,117,.436,3,7,.429,48,110,.436,.449,32,41,.780,8,50,58,127,17,3,36,26,137
366,Bobby Simmons,SF,27,MIL,70,21,1521,209,496,.421,60,171,.351,149,325,.458,.482,53,70,.757,67,159,226,80,50,5,78,140,531
367,Cedric Simmons,PF,22,TOT,14,0,87,4,14,.286,0,0,0,4,14,.286,.286,0,10,.000,6,12,18,0,2,5,6,8,8
368,Courtney Sims,C,24,IND,3,0,11,0,1,.000,0,0,0,0,1,.000,.000,0,0,0,1,1,2,1,0,0,0,2,0
