Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
185,Bo Kimble,SG,25,LAC,34,0,277,44,111,.396,4,13,.308,40,98,.408,.414,20,31,.645,13,19,32,17,10,6,15,37,112
186,Albert King,SF,32,WSB,6,0,59,11,30,.367,2,7,.286,9,23,.391,.400,7,8,.875,1,10,11,5,3,0,2,7,31
187,Rich King,C,22,SEA,40,2,213,27,71,.380,0,1,.000,27,70,.386,.380,34,45,.756,20,29,49,12,4,5,18,42,88
188,Stacey King,PF,25,CHI,79,12,1268,215,425,.506,2,5,.400,213,420,.507,.508,119,158,.753,87,118,205,77,21,25,76,129,551
189,Greg Kite,C,30,ORL,72,44,1479,94,215,.437,0,1,.000,94,214,.439,.437,40,68,.588,156,246,402,44,30,57,61,212,228
190,Joe Kleine,C,30,BOS,70,3,991,144,293,.491,4,8,.500,140,285,.491,.498,34,48,.708,94,202,296,32,23,14,27,99,326
191,Negele Knight,PG,24,PHO,42,1,631,103,217,.475,4,13,.308,99,204,.485,.484,33,48,.688,16,30,46,112,24,3,58,58,243
192,Bart Kofoed,SG,27,SEA,44,0,239,25,53,.472,1,7,.143,24,46,.522,.481,15,26,.577,6,20,26,51,2,2,20,26,66
193,Jon Koncak,C,28,ATL,77,14,1489,111,284,.391,0,12,.000,111,272,.408,.391,19,29,.655,62,199,261,132,50,67,54,207,241
194,Larry Krystkowiak,PF,27,MIL,79,16,1848,293,660,.444,0,5,.000,293,655,.447,.444,128,169,.757,131,298,429,114,54,12,115,218,714
195,Bill Laimbeer,C,34,DET,81,46,2234,342,727,.470,32,85,.376,310,642,.483,.492,67,75,.893,104,347,451,160,51,54,102,225,783
196,Jerome Lane,PF,25,TOT,14,5,177,14,46,.304,0,0,0,14,46,.304,.304,9,27,.333,32,34,66,17,2,1,14,28,37
197,Andrew Lang,C,25,PHO,81,71,1965,248,475,.522,0,1,.000,248,474,.523,.522,126,164,.768,170,376,546,43,48,201,87,306,622
198,Eric Leckner,C,25,CHH,59,2,716,79,154,.513,0,1,.000,79,153,.516,.513,38,51,.745,49,157,206,31,9,18,39,114,196
199,Doug Lee,SG,27,NJN,46,0,307,50,116,.431,10,37,.270,40,79,.506,.474,10,19,.526,17,18,35,22,11,1,12,39,120
200,Gary Leonard,C,24,ATL,5,0,13,4,6,.667,0,0,0,4,6,.667,.667,2,2,1.000,3,2,5,1,1,0,1,3,10
201,Jim Les,PG,28,SAC,62,5,712,74,192,.385,45,131,.344,29,61,.475,.503,38,47,.809,11,52,63,143,31,3,42,58,231
202,Fat Lever,SG,31,DAL,31,5,884,135,349,.387,17,52,.327,118,297,.397,.411,60,80,.750,56,105,161,107,46,12,36,73,347
203,Cliff Levingston,PF,31,CHI,79,0,1020,125,251,.498,1,6,.167,124,245,.506,.500,60,96,.625,109,118,227,66,27,45,42,134,311
204,Reggie Lewis,SG,26,BOS,82,82,3070,703,1397,.503,5,21,.238,698,1376,.507,.505,292,343,.851,117,277,394,185,125,105,136,258,1703
205,Marcus Liberty,SF,23,DEN,75,13,1527,275,621,.443,17,50,.340,258,571,.452,.457,131,180,.728,144,164,308,58,66,29,90,165,698
206,Todd Lichti,SG,25,DEN,68,10,1176,173,376,.460,1,9,.111,172,367,.469,.461,99,118,.839,36,82,118,74,43,12,72,131,446
207,Alton Lister,C,33,GSW,26,12,293,44,79,.557,0,0,0,44,79,.557,.557,14,33,.424,21,71,92,14,5,16,20,61,102
208,Brad Lohaus,PF,27,MIL,70,8,1081,162,360,.450,57,144,.396,105,216,.486,.529,27,41,.659,65,184,249,74,40,71,46,144,408
209,Grant Long,PF,25,MIA,82,82,3063,440,890,.494,6,22,.273,434,868,.500,.498,326,404,.807,259,432,691,225,139,40,185,248,1212
210,Luc Longley,C,23,MIN,66,3,991,114,249,.458,0,0,0,114,249,.458,.458,53,80,.663,67,190,257,53,35,64,83,157,281
211,Kevin Lynch,SG,23,CHH,55,3,819,93,223,.417,3,8,.375,90,215,.419,.424,35,46,.761,30,55,85,83,37,9,44,107,224
212,Mark Macon,SG,22,DEN,76,67,2304,333,889,.375,4,30,.133,329,859,.383,.377,135,185,.730,80,140,220,168,154,14,155,242,805
213,Dan Majerle,SF,26,PHO,82,15,2853,551,1153,.478,87,228,.382,464,925,.502,.516,229,303,.756,148,335,483,274,131,43,102,158,1418
214,Jeff Malone,SG,30,UTA,81,81,2922,691,1353,.511,1,12,.083,690,1341,.515,.511,256,285,.898,49,184,233,180,56,5,140,126,1639
215,Karl Malone*,PF,28,UTA,81,81,3054,798,1516,.526,3,17,.176,795,1499,.530,.527,673,865,.778,225,684,909,241,108,51,248,226,2272
216,Moses Malone*,C,36,MIL,82,77,2511,440,929,.474,3,8,.375,437,921,.474,.475,396,504,.786,320,424,744,93,74,64,150,136,1279
217,Danny Manning,PF,25,LAC,82,82,2904,650,1199,.542,0,5,.000,650,1194,.544,.542,279,385,.725,229,335,564,285,135,122,210,293,1579
218,Sarunas Marciulionis*,SG,27,GSW,72,5,2117,491,912,.538,3,10,.300,488,902,.541,.540,376,477,.788,68,140,208,243,116,10,193,237,1361
219,Anthony Mason,PF,25,NYK,82,0,2198,203,399,.509,0,0,0,203,399,.509,.509,167,260,.642,216,357,573,106,46,20,101,229,573
220,Tony Massenburg,PF,24,TOT,18,0,90,10,25,.400,0,0,0,10,25,.400,.400,9,15,.600,7,18,25,0,1,1,9,21,29
221,Vernon Maxwell,SG,26,HOU,80,80,2700,502,1216,.413,162,473,.342,340,743,.458,.479,206,267,.772,37,206,243,326,104,28,178,200,1372
222,Tharon Mayes,SG,23,TOT,24,0,255,30,99,.303,15,41,.366,15,58,.259,.379,24,36,.667,3,13,16,35,16,2,31,41,99
223,Travis Mays,PG,23,ATL,2,0,32,6,14,.429,3,6,.500,3,8,.375,.536,2,2,1.000,1,1,2,1,0,0,3,4,17
224,Bob McCann,SF,27,DET,26,0,129,13,33,.394,0,1,.000,13,32,.406,.394,4,13,.308,12,18,30,6,6,4,7,23,30
225,George McCloud,SF,24,IND,51,5,892,128,313,.409,32,94,.340,96,219,.438,.460,50,64,.781,45,87,132,116,26,11,62,95,338
226,Tim McCormick,C,29,NYK,22,0,108,14,33,.424,0,0,0,14,33,.424,.424,14,21,.667,14,20,34,9,2,0,8,18,42
227,Rodney McCray,SF,30,DAL,75,48,2106,271,622,.436,25,85,.294,246,537,.458,.456,110,153,.719,149,319,468,219,48,30,115,180,677
228,Xavier McDaniel,SF,28,NYK,82,82,2344,488,1021,.478,12,39,.308,476,982,.485,.484,137,192,.714,176,284,460,149,57,24,147,241,1125
229,Kevin McHale*,PF,34,BOS,56,1,1398,323,634,.509,0,13,.000,323,621,.520,.509,134,163,.822,119,211,330,82,11,59,82,112,780
230,Derrick McKey,SF,25,SEA,52,44,1757,285,604,.472,19,50,.380,266,554,.480,.488,188,222,.847,95,173,268,120,61,47,114,142,777
231,Carlton McKinney,SG,27,NYK,2,0,9,2,9,.222,0,0,0,2,9,.222,.222,0,0,0,0,1,1,0,0,0,0,1,4
232,Nate McMillan,PG,27,SEA,72,30,1652,177,405,.437,27,98,.276,150,307,.489,.470,54,84,.643,92,160,252,359,129,29,112,218,435
233,Reggie Miller*,SG,26,IND,82,82,3120,562,1121,.501,129,341,.378,433,780,.555,.559,442,515,.858,82,236,318,314,105,26,157,210,1695
234,Terry Mills,PF,24,NJN,82,24,1714,310,670,.463,8,23,.348,302,647,.467,.469,114,152,.750,187,266,453,84,48,41,82,200,742
235,Sam Mitchell,PF,28,MIN,82,63,2151,307,725,.423,2,11,.182,305,714,.427,.425,209,266,.786,158,315,473,94,53,39,97,230,825
236,Rodney Monroe,SF,23,ATL,38,0,313,53,144,.368,6,27,.222,47,117,.402,.389,19,23,.826,12,21,33,27,12,2,23,19,131
237,Tracy Moore,SF,26,DAL,42,2,782,130,325,.400,30,84,.357,100,241,.415,.446,65,78,.833,31,51,82,48,32,4,44,97,355
238,Chris Morris,SF,26,NJN,77,74,2394,346,726,.477,22,110,.200,324,616,.526,.492,165,231,.714,199,295,494,197,129,81,171,211,879
239,John Morton,SF-SG,24,TOT,25,0,270,36,93,.387,2,16,.125,34,77,.442,.398,32,38,.842,6,20,26,32,13,1,28,23,106
240,Chris Mullin*,SF,28,GSW,81,81,3346,830,1584,.524,64,175,.366,766,1409,.544,.544,350,420,.833,127,323,450,286,173,62,202,171,2074
241,Eric Murdock,PG,23,UTA,50,0,478,76,183,.415,5,26,.192,71,157,.452,.429,46,61,.754,21,33,54,92,30,7,50,52,203
242,Tod Murphy,PF,28,MIN,47,3,429,39,80,.488,1,2,.500,38,78,.487,.494,19,34,.559,36,74,110,11,9,8,18,40,98
243,Jerrod Mustaf,PF,22,PHO,52,3,545,92,193,.477,0,0,0,92,193,.477,.477,49,71,.690,45,100,145,45,21,16,51,59,233
244,Dikembe Mutombo*,C,25,DEN,71,71,2716,428,869,.493,0,0,0,428,869,.493,.493,321,500,.642,316,554,870,156,43,210,252,273,1177
245,Larry Nance,PF,32,CLE,81,81,2880,556,1032,.539,0,6,.000,556,1026,.542,.539,263,320,.822,213,457,670,232,80,243,87,200,1375
246,Ed Nealy,PF,31,PHO,52,4,505,62,121,.512,20,50,.400,42,71,.592,.595,16,24,.667,25,86,111,37,16,2,17,45,160
247,Chuck Nevitt,C,32,CHI,4,0,9,1,3,.333,0,0,0,1,3,.333,.333,0,0,0,0,1,1,1,0,0,3,2,2
248,Johnny Newman,SF,28,CHH,55,55,1651,295,618,.477,13,46,.283,282,572,.493,.488,236,308,.766,71,108,179,146,70,14,129,181,839
249,Ken Norman,SF,27,LAC,77,24,2009,402,821,.490,4,28,.143,398,793,.502,.492,121,226,.535,158,290,448,125,53,66,100,145,929
250,Charles Oakley,PF,28,NYK,82,82,2309,210,402,.522,0,3,.000,210,399,.526,.522,86,117,.735,256,444,700,133,67,15,123,258,506
251,Alan Ogg,C,24,MIA,43,0,367,46,84,.548,0,0,0,46,84,.548,.548,16,30,.533,30,44,74,7,5,28,19,73,108
252,Hakeem Olajuwon*,C,29,HOU,70,69,2636,591,1177,.502,0,1,.000,591,1176,.503,.502,328,428,.766,246,599,845,157,127,304,187,263,1510
253,Brian Oliver,SG,23,PHI,34,0,279,33,100,.330,0,4,.000,33,96,.344,.330,15,22,.682,10,20,30,20,10,2,24,33,81
254,Jimmy Oliver,SG,22,CLE,27,8,252,39,98,.398,1,9,.111,38,89,.427,.403,17,22,.773,9,18,27,20,9,2,9,22,96
255,Billy Owens,PF,22,GSW,80,77,2510,468,891,.525,1,9,.111,467,882,.529,.526,204,312,.654,243,396,639,188,90,65,179,276,1141
256,Keith Owens,SF,22,LAL,20,0,80,9,32,.281,0,0,0,9,32,.281,.281,8,10,.800,8,7,15,3,5,4,2,11,26
257,Robert Pack,PG,22,POR,72,0,894,115,272,.423,0,10,.000,115,262,.439,.423,102,127,.803,32,65,97,140,40,4,92,101,332
258,Robert Parish*,C,38,BOS,79,79,2285,468,874,.535,0,0,0,468,874,.535,.535,179,232,.772,219,486,705,70,68,97,131,172,1115
259,John Paxson,PG,31,CHI,79,79,1946,257,487,.528,12,44,.273,245,443,.553,.540,29,37,.784,21,75,96,241,49,9,44,142,555
260,Kenny Payne,SF,25,PHI,49,3,353,65,145,.448,5,12,.417,60,133,.451,.466,9,13,.692,13,41,54,17,16,8,19,34,144
261,Gary Payton*,PG,23,SEA,81,79,2549,331,734,.451,3,23,.130,328,711,.461,.453,99,148,.669,123,172,295,506,147,21,174,248,764
262,Will Perdue,C,26,CHI,77,7,1007,152,278,.547,1,2,.500,151,276,.547,.549,45,91,.495,108,204,312,80,16,43,72,133,350
263,Sam Perkins,PF,30,LAL,63,63,2332,361,803,.450,15,69,.217,346,734,.471,.459,304,372,.817,192,364,556,141,64,62,83,192,1041
264,Elliot Perry,PG,22,TOT,50,0,437,49,129,.380,1,7,.143,48,122,.393,.384,27,41,.659,14,25,39,78,34,3,50,36,126
265,Tim Perry,PF,26,PHO,80,69,2483,413,789,.523,3,8,.375,410,781,.525,.525,153,215,.712,204,347,551,134,44,116,141,237,982
266,Chuck Person,SF,27,IND,81,81,2923,616,1284,.480,132,354,.373,484,930,.520,.531,133,197,.675,114,312,426,382,68,18,216,247,1497
267,Jim Petersen,PF,29,GSW,27,2,169,18,40,.450,0,2,.000,18,38,.474,.450,7,10,.700,12,33,45,9,5,6,5,35,43
268,Drazen Petrovic*,SG,27,NJN,82,82,3027,668,1315,.508,123,277,.444,545,1038,.525,.555,232,287,.808,97,161,258,252,105,11,215,248,1691
269,Bobby Phills,SG,22,CLE,10,0,65,12,28,.429,0,2,.000,12,26,.462,.429,7,11,.636,4,4,8,4,3,1,8,3,31
270,Ricky Pierce,SG,32,SEA,78,78,2658,620,1306,.475,33,123,.268,587,1183,.496,.487,417,455,.916,93,140,233,241,86,20,189,213,1690
271,Ed Pinckney,PF,28,BOS,81,36,1917,203,378,.537,0,1,.000,203,377,.538,.537,207,255,.812,252,312,564,62,70,56,73,158,613
272,Scottie Pippen*,SF,26,CHI,82,82,3164,687,1359,.506,16,80,.200,671,1279,.525,.511,330,434,.760,185,445,630,572,155,93,253,242,1720
273,Olden Polynice,C,27,LAC,76,65,1834,244,470,.519,0,1,.000,244,469,.520,.519,125,201,.622,195,341,536,46,45,20,83,165,613
274,Dave Popson,PF,27,MIL,5,0,26,3,7,.429,0,1,.000,3,6,.500,.429,1,2,.500,2,3,5,3,2,1,4,5,7
275,Terry Porter,PG,28,POR,82,82,2784,521,1129,.461,128,324,.395,393,805,.488,.518,315,368,.856,51,204,255,477,127,12,188,155,1485
276,Paul Pressey,SG,33,SAS,56,7,759,60,161,.373,3,21,.143,57,140,.407,.382,28,41,.683,22,73,95,142,29,19,64,86,151
277,Mark Price,PG,27,CLE,72,72,2138,438,897,.488,101,261,.387,337,636,.530,.545,270,285,.947,38,135,173,535,94,12,159,113,1247
278,Kevin Pritchard,PG,24,BOS,11,0,136,16,34,.471,0,3,.000,16,31,.516,.471,14,18,.778,1,10,11,30,3,4,11,17,46
279,Brian Quinnett,SG,25,TOT,39,0,326,43,124,.347,13,41,.317,30,83,.361,.399,16,26,.615,16,35,51,12,16,8,16,32,115
280,Kurt Rambis,PF,33,PHO,28,5,381,38,82,.463,0,0,0,38,82,.463,.463,14,18,.778,23,83,106,37,12,14,25,46,90
281,Mark Randall,PF,24,TOT,54,0,441,68,149,.456,3,16,.188,65,133,.489,.466,32,43,.744,39,32,71,33,12,3,25,39,171
282,Blair Rasmussen,C,29,ATL,81,61,1968,347,726,.478,5,23,.217,342,703,.486,.481,30,40,.750,94,299,393,107,35,48,51,233,729
283,J.R. Reid,C,23,CHH,51,7,1257,213,435,.490,0,3,.000,213,432,.493,.490,134,190,.705,96,221,317,81,49,23,84,159,560
284,Jerry Reynolds,SG,29,ORL,46,16,1159,197,518,.380,3,24,.125,194,494,.393,.383,158,189,.836,47,102,149,151,63,17,96,69,555
285,Glen Rice,SF,24,MIA,79,79,3007,672,1432,.469,155,396,.391,517,1036,.499,.523,266,318,.836,84,310,394,184,90,35,145,170,1765
286,Pooh Richardson,PG,25,MIN,82,82,2922,587,1261,.466,53,155,.342,534,1106,.483,.487,123,178,.691,91,210,301,685,119,25,204,152,1350
287,Mitch Richmond*,SG,26,SAC,80,80,3095,685,1465,.468,103,268,.384,582,1197,.486,.503,330,406,.813,62,257,319,411,92,34,247,231,1803
288,David Rivers,PG,27,LAC,15,0,122,10,30,.333,0,1,.000,10,29,.345,.333,10,11,.909,10,9,19,21,7,1,17,14,30
289,Doc Rivers,PG,30,LAC,59,25,1657,226,533,.424,26,92,.283,200,441,.454,.448,163,196,.832,23,124,147,233,111,19,92,166,641
290,Fred Roberts,PF,31,MIL,80,63,1746,311,645,.482,19,37,.514,292,608,.480,.497,128,171,.749,103,154,257,122,52,40,122,177,769
291,Stanley Roberts,C,21,ORL,55,34,1118,236,446,.529,0,1,.000,236,445,.530,.529,101,196,.515,113,223,336,39,22,83,78,221,573
292,Alvin Robertson,SG,29,MIL,82,79,2463,396,922,.430,67,210,.319,329,712,.462,.466,151,198,.763,175,175,350,360,210,32,223,263,1010
293,Cliff Robinson,PF,31,LAL,9,0,78,11,27,.407,0,1,.000,11,26,.423,.407,7,8,.875,7,12,19,9,5,0,7,4,29
294,Clifford Robinson,SF,25,POR,82,7,2124,398,854,.466,1,11,.091,397,843,.471,.467,219,330,.664,140,276,416,137,85,107,154,274,1016
295,David Robinson*,C,26,SAS,68,68,2564,592,1074,.551,1,8,.125,591,1066,.554,.552,393,561,.701,261,568,829,181,158,305,182,219,1578
296,Larry Robinson,SG,24,BOS,1,0,6,1,5,.200,0,0,0,1,5,.200,.200,0,0,0,2,0,2,1,0,0,1,3,2
297,Rumeal Robinson,PG,25,ATL,81,64,2220,423,928,.456,34,104,.327,389,824,.472,.474,175,275,.636,64,155,219,446,105,24,206,178,1055
298,Dennis Rodman*,PF,30,DET,82,80,3301,342,635,.539,32,101,.317,310,534,.581,.564,84,140,.600,523,1007,1530,191,68,70,140,248,800
299,Tree Rollins,C,36,HOU,59,5,697,46,86,.535,0,0,0,46,86,.535,.535,26,30,.867,61,110,171,15,14,62,18,85,118
300,Donald Royal,SF,25,SAS,60,4,718,80,178,.449,0,0,0,80,178,.449,.449,92,133,.692,65,59,124,34,25,7,39,73,252
301,Delaney Rudd,SG,29,UTA,65,0,538,75,188,.399,11,47,.234,64,141,.454,.428,32,42,.762,15,39,54,109,15,1,49,64,193
302,Jeff Ruland,C,33,PHI,13,5,209,20,38,.526,0,0,0,20,38,.526,.526,11,16,.688,16,31,47,5,7,4,20,45,51
303,John Salley,PF,27,DET,72,38,1774,249,486,.512,0,3,.000,249,483,.516,.512,186,260,.715,106,190,296,116,49,110,102,222,684
304,Ralph Sampson*,C,31,WSB,10,0,108,9,29,.310,0,2,.000,9,27,.333,.310,4,6,.667,11,19,30,4,3,8,10,14,22
305,Jeff Sanders,SF,26,ATL,12,0,117,20,45,.444,0,0,0,20,45,.444,.444,7,9,.778,9,17,26,9,5,3,5,15,47
306,Mike Sanders,SF,31,TOT,31,20,633,92,161,.571,1,3,.333,91,158,.576,.575,36,47,.766,27,69,96,53,24,10,22,83,221
307,Danny Schayes,C,32,MIL,43,4,726,83,199,.417,0,0,0,83,199,.417,.417,74,96,.771,58,110,168,34,19,19,41,98,240
308,Steve Scheffler,C,24,TOT,11,0,61,6,9,.667,0,0,0,6,9,.667,.667,9,12,.750,10,4,14,0,3,1,1,10,21
309,Dwayne Schintzius,C,23,SAC,33,0,400,50,117,.427,0,4,.000,50,113,.442,.427,10,12,.833,43,75,118,20,6,28,19,67,110
310,Detlef Schrempf,PF,29,IND,80,4,2605,496,925,.536,23,71,.324,473,854,.554,.549,365,441,.828,202,568,770,312,62,37,191,286,1380
311,Byron Scott,SG,30,LAL,82,82,2679,460,1005,.458,54,157,.344,406,848,.479,.485,244,291,.838,74,236,310,226,105,28,119,140,1218
312,Dennis Scott,SF,23,ORL,18,15,608,133,331,.402,29,89,.326,104,242,.430,.446,64,71,.901,14,52,66,35,20,9,31,49,359
313,Rony Seikaly,C,26,MIA,79,78,2800,463,947,.489,0,3,.000,463,944,.490,.489,370,505,.733,307,627,934,109,40,121,216,278,1296
314,Brad Sellers,PF,29,DET,43,1,226,41,88,.466,0,1,.000,41,87,.471,.466,20,26,.769,15,27,42,14,1,10,15,20,102
315,Charles Shackleford,C,25,PHI,72,62,1399,205,422,.486,0,1,.000,205,421,.487,.486,63,95,.663,145,270,415,46,38,51,62,205,473
316,Brian Shaw,PG,25,TOT,63,26,1423,209,513,.407,5,23,.217,204,490,.416,.412,72,91,.791,50,154,204,250,57,22,99,115,495
317,Lionel Simmons,SF,23,SAC,78,78,2895,527,1162,.454,1,5,.200,526,1157,.455,.454,281,365,.770,149,485,634,337,135,132,218,205,1336
318,Scott Skiles,PG,27,ORL,75,63,2377,359,868,.414,91,250,.364,268,618,.434,.466,248,277,.895,36,166,202,544,74,5,233,188,1057
319,Charles Smith,SF,26,LAC,49,25,1310,251,539,.466,0,6,.000,251,533,.471,.466,212,270,.785,95,206,301,56,41,98,69,159,714
320,Doug Smith,PF,22,DAL,76,32,1707,291,702,.415,0,11,.000,291,691,.421,.415,89,121,.736,129,262,391,129,62,34,97,259,671
321,Kenny Smith,PG,26,HOU,81,80,2735,432,910,.475,54,137,.394,378,773,.489,.504,219,253,.866,34,143,177,562,104,7,227,112,1137
322,LaBradford Smith,SG,22,WSB,48,5,708,100,246,.407,2,21,.095,98,225,.436,.411,45,56,.804,30,51,81,99,44,1,63,98,247
323,Larry Smith,PF,34,HOU,45,7,800,50,92,.543,0,1,.000,50,91,.549,.543,4,11,.364,107,149,256,33,21,7,44,121,104
324,Otis Smith,SG,28,ORL,55,5,877,116,318,.365,8,21,.381,108,297,.364,.377,70,91,.769,40,76,116,57,36,13,62,85,310
325,Steve Smith,SG,22,MIA,61,59,1806,297,654,.454,40,125,.320,257,529,.486,.485,95,127,.748,81,107,188,278,59,19,152,162,729
326,Tony Smith,PG,23,LAL,63,0,820,113,283,.399,0,11,.000,113,272,.415,.399,49,75,.653,31,45,76,109,39,8,50,91,275
327,Rik Smits,C,25,IND,74,55,1772,436,855,.510,0,2,.000,436,853,.511,.510,152,193,.788,124,293,417,116,29,100,130,231,1024
328,Mike Smrek,C,29,GSW,2,0,3,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0,0
329,Rory Sparrow,PG,33,TOT,46,0,489,58,151,.384,3,15,.200,55,136,.404,.394,8,13,.615,3,25,28,83,12,5,33,57,127
330,Felton Spencer,C,24,MIN,61,54,1481,141,331,.426,0,0,0,141,331,.426,.426,123,178,.691,167,268,435,53,27,79,70,241,405
331,John Starks,SG,26,NYK,82,0,2118,405,902,.449,94,270,.348,311,632,.492,.501,235,302,.778,45,146,191,276,103,18,150,231,1139
332,Larry Stewart,PF,23,WSB,76,43,2229,303,590,.514,0,3,.000,303,587,.516,.514,188,233,.807,186,263,449,120,51,44,112,225,794
333,John Stockton*,PG,29,UTA,82,82,3002,453,939,.482,83,204,.407,370,735,.503,.527,308,366,.842,68,202,270,1126,244,22,286,234,1297
334,Rod Strickland,PG,25,SAS,57,54,2053,300,659,.455,5,15,.333,295,644,.458,.459,182,265,.687,92,173,265,491,118,17,160,122,787
335,Derek Strong,PF,23,WSB,1,0,12,0,4,.000,0,0,0,0,4,.000,.000,3,4,.750,1,4,5,1,0,0,1,1,3
336,Lamont Strothers,SG,23,POR,4,0,17,4,12,.333,0,2,.000,4,10,.400,.333,2,4,.500,1,0,1,1,1,1,2,2,10
337,Jon Sundvold,PG,30,MIA,3,0,8,1,3,.333,1,1,1.000,0,2,.000,.500,0,0,0,0,0,0,2,0,0,0,2,3
338,Greg Sutton,PG,24,SAS,67,2,601,93,240,.388,26,89,.292,67,151,.444,.442,34,45,.756,6,41,47,91,26,9,70,111,246
339,Terry Teagle,SG,31,LAL,82,0,1602,364,805,.452,1,4,.250,363,801,.453,.453,151,197,.766,91,92,183,113,66,9,114,148,880
340,Carl Thomas,SG,22,SAC,1,0,31,5,12,.417,1,2,.500,4,10,.400,.458,1,2,.500,0,0,0,1,1,0,1,3,12
341,Charles Thomas,SG,22,DET,36,0,156,18,51,.353,2,17,.118,16,34,.471,.373,10,15,.667,6,16,22,22,4,1,17,20,48
342,Isiah Thomas*,PG,30,DET,78,78,2918,564,1264,.446,25,86,.291,539,1178,.458,.456,292,378,.772,68,179,247,560,118,15,252,194,1445
343,Billy Thompson,SF,28,GSW,1,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
344,LaSalle Thompson,C,30,IND,80,49,1299,168,359,.468,0,2,.000,168,357,.471,.468,58,71,.817,98,283,381,102,52,34,98,207,394
345,Stephen Thompson,SG,23,TOT,19,0,91,14,37,.378,0,1,.000,14,36,.389,.378,3,8,.375,11,8,19,8,6,3,5,9,31
346,Bob Thornton,PF,29,UTA,2,0,6,1,7,.143,0,0,0,1,7,.143,.143,2,2,1.000,2,0,2,0,0,0,0,1,4
347,Otis Thorpe,PF,29,HOU,82,82,3056,558,943,.592,0,7,.000,558,936,.596,.592,304,463,.657,285,577,862,250,52,37,237,307,1420
348,Sedale Threatt,PG,30,LAL,82,82,3070,509,1041,.489,20,62,.323,489,979,.499,.499,202,243,.831,43,210,253,593,168,16,182,231,1240
349,Wayman Tisdale,PF,27,SAC,72,71,2521,522,1043,.500,0,2,.000,522,1041,.501,.500,151,198,.763,135,334,469,106,55,79,124,248,1195
350,Tom Tolbert,PF,26,GSW,35,0,310,33,86,.384,2,8,.250,31,78,.397,.395,22,40,.550,14,41,55,21,10,6,20,73,90
351,Trent Tucker,SG,32,SAS,24,0,415,60,129,.465,19,48,.396,41,81,.506,.539,16,20,.800,8,29,37,27,21,3,14,39,155
352,Andre Turner,PG,27,WSB,70,3,871,111,261,.425,1,16,.063,110,245,.449,.427,61,77,.792,17,73,90,177,57,2,84,59,284
353,Jeff Turner,SF,29,ORL,75,42,1591,225,499,.451,1,8,.125,224,491,.456,.452,79,114,.693,62,184,246,92,24,16,106,229,530
354,John Turner,SF,24,HOU,42,0,345,43,98,.439,0,0,0,43,98,.439,.439,31,59,.525,38,40,78,12,6,4,32,40,117
355,Kiki Vandeweghe,SF,33,NYK,67,0,956,188,383,.491,26,66,.394,162,317,.511,.525,65,81,.802,31,57,88,57,15,8,27,87,467
356,Loy Vaught,PF,23,LAC,79,38,1687,271,551,.492,4,5,.800,267,546,.489,.495,55,69,.797,160,352,512,71,37,31,66,165,601
357,Joao Vianna,SF,25,DAL,1,0,9,1,2,.500,0,0,0,1,2,.500,.500,0,0,0,0,0,0,2,0,0,1,3,2
358,Sam Vincent,PG,28,ORL,39,18,885,150,349,.430,1,13,.077,149,336,.443,.431,110,130,.846,19,82,101,148,35,4,72,55,411
359,Alexander Volkov,C,27,ATL,77,27,1516,251,569,.441,35,110,.318,216,459,.471,.472,125,198,.631,103,162,265,250,66,30,102,178,662
360,Stojko Vrankovic,C,28,BOS,19,0,110,15,32,.469,0,0,0,15,32,.469,.469,7,12,.583,8,20,28,5,0,17,10,22,37
361,Darrell Walker,SG,30,DET,74,4,1541,161,381,.423,0,10,.000,161,371,.434,.423,65,105,.619,85,153,238,205,63,18,79,134,387
362,Spud Webb,PG,28,SAC,77,77,2724,448,1006,.445,73,199,.367,375,807,.465,.482,262,305,.859,30,193,223,547,125,24,229,193,1231
363,Doug West,SG,24,MIN,80,72,2540,463,894,.518,4,23,.174,459,871,.527,.520,186,231,.805,107,150,257,281,66,26,120,239,1116
364,Mark West,C,31,PHO,82,11,1436,196,310,.632,0,0,0,196,310,.632,.632,109,171,.637,134,238,372,22,14,81,82,239,501
365,Ennis Whatley,PG,29,POR,23,0,209,21,51,.412,0,4,.000,21,47,.447,.412,27,31,.871,6,15,21,34,14,3,14,12,69
366,Randy White,PF,24,DAL,65,12,1021,145,382,.380,4,27,.148,141,355,.397,.385,124,162,.765,96,140,236,31,31,22,68,157,418
367,Mitchell Wiggins,SG,32,PHI,49,0,569,88,229,.384,0,1,.000,88,228,.386,.384,35,51,.686,43,51,94,22,20,1,25,67,211
368,Morlon Wiley,PG,25,TOT,53,19,870,83,193,.430,14,42,.333,69,151,.457,.466,24,35,.686,24,57,81,180,47,3,60,89,204
369,Dominique Wilkins*,SF,32,ATL,42,42,1601,424,914,.464,37,128,.289,387,786,.492,.484,294,352,.835,103,192,295,158,52,24,122,77,1179
