Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
370,Corey Williams,PG,22,CHI,35,0,242,31,85,.365,1,3,.333,30,82,.366,.371,18,22,.818,19,12,31,23,4,2,11,24,81
371,Herb Williams,C,34,NYK,55,0,571,72,175,.411,0,0,0,72,175,.411,.411,14,21,.667,44,102,146,19,21,28,22,78,158
372,Hot Rod Williams,C,30,CLE,67,13,2055,263,560,.470,0,0,0,263,560,.470,.470,212,296,.716,127,288,415,152,48,105,116,171,738
373,Jayson Williams,PF,24,NJN,12,2,139,21,46,.457,0,0,0,21,46,.457,.457,7,18,.389,22,19,41,0,4,4,8,24,49
374,John Williams,SF,26,LAC,74,8,1638,205,477,.430,12,53,.226,193,424,.455,.442,70,129,.543,88,228,316,142,83,23,79,188,492
375,Kenny Williams,SF,23,IND,57,0,844,150,282,.532,0,3,.000,150,279,.538,.532,48,68,.706,102,126,228,38,21,45,28,87,348
376,Lorenzo Williams,PF-C,23,TOT,27,7,179,17,36,.472,0,0,0,17,36,.472,.472,2,7,.286,17,38,55,5,5,17,8,29,36
377,Micheal Williams,PG,26,MIN,76,76,2661,353,791,.446,26,107,.243,327,684,.478,.463,419,462,.907,84,189,273,661,165,23,227,268,1151
378,Reggie Williams,SF,28,DEN,79,79,2722,535,1167,.458,33,122,.270,502,1045,.480,.473,238,296,.804,132,296,428,295,126,76,194,284,1341
379,Scott Williams,PF,24,CHI,71,5,1369,166,356,.466,0,7,.000,166,349,.476,.466,90,126,.714,168,283,451,68,55,66,73,230,422
380,Walt Williams,SF,22,SAC,59,26,1673,358,823,.435,61,191,.319,297,632,.470,.472,224,302,.742,115,150,265,178,66,29,179,209,1001
381,Kevin Willis,PF,30,ATL,80,80,2878,616,1218,.506,7,29,.241,609,1189,.512,.509,196,300,.653,335,693,1028,165,68,41,213,264,1435
382,Kennard Winchester,SG,26,HOU,39,0,340,61,139,.439,4,19,.211,57,120,.475,.453,17,22,.773,17,32,49,13,10,10,15,40,143
383,David Wingate,SF,29,CHH,72,55,1471,180,336,.536,1,6,.167,179,330,.542,.537,79,107,.738,49,125,174,183,66,9,89,135,440
384,Joe Wolf,C,28,TOT,23,0,165,20,44,.455,0,1,.000,20,43,.465,.455,13,16,.813,14,34,48,5,7,1,7,24,53
385,David Wood,PF,28,SAS,64,2,598,52,117,.444,5,21,.238,47,96,.490,.466,46,55,.836,38,59,97,34,13,12,29,93,155
386,Randy Woods,PG,22,LAC,41,1,174,23,66,.348,3,14,.214,20,52,.385,.371,19,26,.731,6,8,14,40,14,1,16,26,68
387,Orlando Woolridge,SF,33,TOT,58,47,1555,289,599,.482,0,9,.000,289,590,.490,.482,120,177,.678,87,98,185,115,27,27,79,122,698
388,James Worthy*,SF,31,LAL,82,69,2359,510,1142,.447,30,111,.270,480,1031,.466,.460,171,211,.810,73,174,247,278,92,27,137,87,1221
389,Howard Wright,PF,25,ORL,4,0,10,4,5,.800,0,0,0,4,5,.800,.800,0,2,.000,1,1,2,0,0,0,0,0,8
390,Danny Young,PG,30,DET,65,2,836,69,167,.413,22,68,.324,47,99,.475,.479,28,32,.875,13,34,47,119,31,5,30,36,188
